# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	851604	852866	+	WP_103287115.1	WP_103287115.1		DNA primase		41595029	NCAV_RS04610	1263	420	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	852863	853576	+						41595030	NCAV_RS04615	714		old_locus_tag=NCAV_0987
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	852863	853576	+	WP_103287114.1	WP_103287114.1		DUF120 domain-containing protein		41595030	NCAV_RS04615	714	237	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	853619	854512	-						41595031	NCAV_RS04620	894		old_locus_tag=NCAV_0988
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	853619	854512	-	WP_103287113.1	WP_103287113.1		sulfurtransferase		41595031	NCAV_RS04620	894	297	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	854509	856344	-						41595032	NCAV_RS04625	1836		old_locus_tag=NCAV_0989
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	854509	856344	-	WP_103287112.1	WP_103287112.1		nitrite/sulfite reductase		41595032	NCAV_RS04625	1836	611	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	856556	857281	-						41595033	NCAV_RS04630	726		old_locus_tag=NCAV_0990
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	856556	857281	-	WP_197706564.1	WP_197706564.1		hypothetical protein		41595033	NCAV_RS04630	726	241	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	857419	857925	+						41595034	NCAV_RS04635	507		old_locus_tag=NCAV_0991
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	857419	857925	+	WP_103287111.1	WP_103287111.1		hypothetical protein		41595034	NCAV_RS04635	507	168	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	857995	858141	+						55636286	NCAV_RS08440	147		old_locus_tag=NCAV_0992
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	857995	858141	+	WP_158648714.1	WP_158648714.1		hypothetical protein		55636286	NCAV_RS08440	147	48	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	858179	859225	-						41595035	NCAV_RS04640	1047		old_locus_tag=NCAV_0993
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	858179	859225	-	WP_197706565.1	WP_197706565.1		urease accessory protein UreD		41595035	NCAV_RS04640	1047	348	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	859270	859923	-					ureG	41595036	NCAV_RS04645	654		old_locus_tag=NCAV_0994
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	859270	859923	-	WP_103287110.1	WP_103287110.1		urease accessory protein UreG	ureG	41595036	NCAV_RS04645	654	217	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	859941	860747	-						41595037	NCAV_RS04650	807		old_locus_tag=NCAV_0995
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	859941	860747	-	WP_103287109.1	WP_103287109.1		urease accessory protein		41595037	NCAV_RS04650	807	268	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	860737	861261	-						41595038	NCAV_RS04655	525		old_locus_tag=NCAV_0996
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	860737	861261	-	WP_103287108.1	WP_103287108.1		hypothetical protein		41595038	NCAV_RS04655	525	174	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	861258	861617	-						41595039	NCAV_RS04660	360		old_locus_tag=NCAV_0997
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	861258	861617	-	WP_148695184.1	WP_148695184.1		hypothetical protein		41595039	NCAV_RS04660	360	119	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	861625	863175	-						41595040	NCAV_RS04665	1551		old_locus_tag=NCAV_0998
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	861625	863175	-	WP_103287106.1	WP_103287106.1		hypothetical protein		41595040	NCAV_RS04665	1551	516	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	863261	864988	-					ureC	41595041	NCAV_RS04670	1728		old_locus_tag=NCAV_0999
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	863261	864988	-	WP_103287105.1	WP_103287105.1		urease subunit alpha	ureC	41595041	NCAV_RS04670	1728	575	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	864998	865369	-						69055563	NCAV_RS08675	372		old_locus_tag=NCAV_1000
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	864998	865369	-	WP_174672472.1	WP_174672472.1		urease subunit beta		69055563	NCAV_RS08675	372	123	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	865385	865657	-						69055564	NCAV_RS08680	273		old_locus_tag=NCAV_1001
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	865385	865657	-	WP_231911514.1	WP_231911514.1		urease subunit gamma		69055564	NCAV_RS08680	273	90	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	865822	866985	-						41595043	NCAV_RS04680	1164		old_locus_tag=NCAV_1002
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	865822	866985	-	WP_103287103.1	WP_103287103.1		urea transporter		41595043	NCAV_RS04680	1164	387	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	867210	869969	+						41595044	NCAV_RS04685	2760		old_locus_tag=NCAV_1003
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	867210	869969	+	WP_103287102.1	WP_103287102.1		sodium/solute symporter		41595044	NCAV_RS04685	2760	919	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	870002	870532	-						41595045	NCAV_RS04690	531		old_locus_tag=NCAV_1004
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	870002	870532	-	WP_103287915.1	WP_103287915.1		response regulator		41595045	NCAV_RS04690	531	176	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	870770	871633	+						41595046	NCAV_RS04695	864		old_locus_tag=NCAV_1005
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	870770	871633	+	WP_103287101.1	WP_103287101.1		ParB/RepB/Spo0J family partition protein		41595046	NCAV_RS04695	864	287	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	872491	872634	+						55636287	NCAV_RS08445	144		old_locus_tag=NCAV_1007
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	872491	872634	+	WP_158648713.1	WP_158648713.1		hypothetical protein		55636287	NCAV_RS08445	144	47	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	872800	875694	+						41595047	NCAV_RS04700	2895		old_locus_tag=NCAV_1008
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	872800	875694	+	WP_103287100.1	WP_103287100.1		phage/plasmid primase, P4 family		41595047	NCAV_RS04700	2895	964	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	876332	877171	+						41595048	NCAV_RS04705	840		old_locus_tag=NCAV_1009
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	876332	877171	+	WP_103287099.1	WP_103287099.1		hypothetical protein		41595048	NCAV_RS04705	840	279	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	877244	877432	+						41595049	NCAV_RS04710	189		old_locus_tag=NCAV_1010
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	877244	877432	+	WP_103287098.1	WP_103287098.1		hypothetical protein		41595049	NCAV_RS04710	189	62	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	878120	878584	-						41595050	NCAV_RS04715	465		old_locus_tag=NCAV_1012
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	878120	878584	-	WP_103287097.1	WP_103287097.1		hypothetical protein		41595050	NCAV_RS04715	465	154	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	878603	879901	-						41595051	NCAV_RS04720	1299		old_locus_tag=NCAV_1013
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	878603	879901	-	WP_148695185.1	WP_148695185.1		ATP-binding protein		41595051	NCAV_RS04720	1299	432	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	880048	883320	+						41595052	NCAV_RS04725	3273		old_locus_tag=NCAV_1014
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	880048	883320	+	WP_103287095.1	WP_103287095.1		SNF2-related protein		41595052	NCAV_RS04725	3273	1090	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	883358	883858	+						41595053	NCAV_RS04730	501		old_locus_tag=NCAV_1015
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	883358	883858	+	WP_148695186.1	WP_148695186.1		hypothetical protein		41595053	NCAV_RS04730	501	166	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	883849	886392	-						41595054	NCAV_RS04735	2544		old_locus_tag=NCAV_1016
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	883849	886392	-	WP_231911515.1	WP_231911515.1		hypothetical protein		41595054	NCAV_RS04735	2544	847	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	886775	889765	+						41595055	NCAV_RS04740	2991		old_locus_tag=NCAV_1017
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	886775	889765	+	WP_103287092.1	WP_103287092.1		DUF499 domain-containing protein		41595055	NCAV_RS04740	2991	996	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	889765	890262	+						41595056	NCAV_RS04745	498		old_locus_tag=NCAV_1018
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	889765	890262	+	WP_103287091.1	WP_103287091.1		hypothetical protein		41595056	NCAV_RS04745	498	165	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	890753	892246	+						41595057	NCAV_RS04750	1494		old_locus_tag=NCAV_1019
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	890753	892246	+	WP_103287090.1	WP_103287090.1		hypothetical protein		41595057	NCAV_RS04750	1494	497	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	892879	893295	-						41595058	NCAV_RS04755	417		old_locus_tag=NCAV_1020
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	892879	893295	-	WP_103287089.1	WP_103287089.1		EVE domain-containing protein		41595058	NCAV_RS04755	417	138	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	893405	894295	-						41595059	NCAV_RS04760	891		old_locus_tag=NCAV_1021
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	893405	894295	-	WP_103287088.1	WP_103287088.1		hypothetical protein		41595059	NCAV_RS04760	891	296	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	894460	894987	-						41595060	NCAV_RS04765	528		old_locus_tag=NCAV_1022
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	894460	894987	-	WP_148695187.1	WP_148695187.1		hypothetical protein		41595060	NCAV_RS04765	528	175	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	895091	896368	-						41595061	NCAV_RS04770	1278		old_locus_tag=NCAV_1023
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	895091	896368	-	WP_103287086.1	WP_103287086.1		ATP-binding protein		41595061	NCAV_RS04770	1278	425	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	896371	896532	-						55636288	NCAV_RS08450	162		old_locus_tag=NCAV_1025
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	896371	896532	-	WP_158648710.1	WP_158648710.1		hypothetical protein		55636288	NCAV_RS08450	162	53	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	896590	897117	-						41595062	NCAV_RS04775	528		old_locus_tag=NCAV_1026
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	896590	897117	-	WP_148695188.1	WP_148695188.1		hypothetical protein		41595062	NCAV_RS04775	528	175	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	897219	897620	+						41595063	NCAV_RS04780	402		old_locus_tag=NCAV_1027
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	897219	897620	+	WP_148695189.1	WP_148695189.1		hypothetical protein		41595063	NCAV_RS04780	402	133	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	897708	900455	-						41595064	NCAV_RS04785	2748		old_locus_tag=NCAV_1028
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	897708	900455	-	WP_103287084.1	WP_103287084.1		hypothetical protein		41595064	NCAV_RS04785	2748	915	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	900563	901372	-						41595065	NCAV_RS04790	810		old_locus_tag=NCAV_1029
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	900563	901372	-	WP_103287083.1	WP_103287083.1		hypothetical protein		41595065	NCAV_RS04790	810	269	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	901510	902169	-						41595066	NCAV_RS04795	660		old_locus_tag=NCAV_1030
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	901510	902169	-	WP_103287082.1	WP_103287082.1		hypothetical protein		41595066	NCAV_RS04795	660	219	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	902380	903153	-						41595067	NCAV_RS04800	774		old_locus_tag=NCAV_1031
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	902380	903153	-	WP_148695190.1	WP_148695190.1		hypothetical protein		41595067	NCAV_RS04800	774	257	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	903255	904709	+						41595068	NCAV_RS04805	1455		old_locus_tag=NCAV_1032
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	903255	904709	+	WP_103287080.1	WP_103287080.1		glycoside hydrolase		41595068	NCAV_RS04805	1455	484	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	905103	905333	-						41595069	NCAV_RS04810	231		old_locus_tag=NCAV_1034
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	905103	905333	-	WP_158648709.1	WP_158648709.1		SWIM zinc finger family protein		41595069	NCAV_RS04810	231	76	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	905460	905756	-						41595070	NCAV_RS04815	297		old_locus_tag=NCAV_1035
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	905460	905756	-	WP_103287078.1	WP_103287078.1		hypothetical protein		41595070	NCAV_RS04815	297	98	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	905948	907966	-						41595071	NCAV_RS04820	2019		old_locus_tag=NCAV_1036
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	905948	907966	-	WP_148695192.1	WP_148695192.1		ATP-binding protein		41595071	NCAV_RS04820	2019	672	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	908093	908443	+						41595072	NCAV_RS04825	351		old_locus_tag=NCAV_1037
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	908093	908443	+	WP_148695193.1	WP_148695193.1		hypothetical protein		41595072	NCAV_RS04825	351	116	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	908609	909466	-						69055565	NCAV_RS08685	858		
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	908609	909466	-	WP_231911575.1	WP_231911575.1		hypothetical protein		69055565	NCAV_RS08685	858	285	
gene	pseudogene	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	909506	910189	-						69055566	NCAV_RS08690	684		partial;pseudo
CDS	without_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	909506	910189	-				hypothetical protein		69055566	NCAV_RS08690	684		partial;pseudo
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	910674	911240	-						41595074	NCAV_RS04835	567		old_locus_tag=NCAV_1039
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	910674	911240	-	WP_148695195.1	WP_148695195.1		hypothetical protein		41595074	NCAV_RS04835	567	188	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	911433	912125	-						41595075	NCAV_RS04840	693		old_locus_tag=NCAV_1040
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	911433	912125	-	WP_148695196.1	WP_148695196.1		hypothetical protein		41595075	NCAV_RS04840	693	230	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	912195	912578	-						41595076	NCAV_RS04845	384		old_locus_tag=NCAV_1041
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	912195	912578	-	WP_148695197.1	WP_148695197.1		hypothetical protein		41595076	NCAV_RS04845	384	127	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	912597	913508	+						41595077	NCAV_RS04850	912		old_locus_tag=NCAV_1042
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	912597	913508	+	WP_103287072.1	WP_103287072.1		hypothetical protein		41595077	NCAV_RS04850	912	303	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	913527	913889	+						41595078	NCAV_RS04855	363		old_locus_tag=NCAV_1043
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	913527	913889	+	WP_103287071.1	WP_103287071.1		hypothetical protein		41595078	NCAV_RS04855	363	120	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	913973	914509	+						41595079	NCAV_RS04860	537		old_locus_tag=NCAV_1044
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	913973	914509	+	WP_103287070.1	WP_103287070.1		hypothetical protein		41595079	NCAV_RS04860	537	178	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	914684	915199	-						41595080	NCAV_RS04865	516		old_locus_tag=NCAV_1045
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	914684	915199	-	WP_158648708.1	WP_158648708.1		hypothetical protein		41595080	NCAV_RS04865	516	171	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	915274	916161	-						69055567	NCAV_RS08695	888		
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	915274	916161	-	WP_231911577.1	WP_231911577.1		hypothetical protein		69055567	NCAV_RS08695	888	295	
gene	pseudogene	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	916135	916308	-						69055568	NCAV_RS08700	174		partial;pseudo
CDS	without_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	916135	916308	-				hypothetical protein		69055568	NCAV_RS08700	174		partial;pseudo
gene	pseudogene	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	916307	916680	-						69055569	NCAV_RS08705	374		partial;pseudo
CDS	without_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	916307	916680	-				hypothetical protein		69055569	NCAV_RS08705	374		partial;pseudo
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	917078	918157	-						41595082	NCAV_RS04875	1080		old_locus_tag=NCAV_1047
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	917078	918157	-	WP_103287067.1	WP_103287067.1		transcription initiation factor IIB		41595082	NCAV_RS04875	1080	359	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	918229	919110	-						41595083	NCAV_RS04880	882		old_locus_tag=NCAV_1048
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	918229	919110	-	WP_103287066.1	WP_103287066.1		DUF932 domain-containing protein		41595083	NCAV_RS04880	882	293	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	919244	919474	-						41595084	NCAV_RS04885	231		old_locus_tag=NCAV_1049
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	919244	919474	-	WP_103287065.1	WP_103287065.1		hypothetical protein		41595084	NCAV_RS04885	231	76	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	919600	919791	-						41595085	NCAV_RS04890	192		old_locus_tag=NCAV_1050
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	919600	919791	-	WP_148695201.1	WP_148695201.1		hypothetical protein		41595085	NCAV_RS04890	192	63	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	920029	920715	-						41595086	NCAV_RS04895	687		old_locus_tag=NCAV_1051
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	920029	920715	-	WP_103287063.1	WP_103287063.1		hypothetical protein		41595086	NCAV_RS04895	687	228	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	920770	922326	-						41595087	NCAV_RS04900	1557		old_locus_tag=NCAV_1053
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	920770	922326	-	WP_231911579.1	WP_231911579.1		ParB N-terminal domain-containing protein		41595087	NCAV_RS04900	1557	518	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	922246	922422	+						69055570	NCAV_RS08710	177		
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	922246	922422	+	WP_231911596.1	WP_231911596.1		hypothetical protein		69055570	NCAV_RS08710	177	58	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	922412	922579	+						55636289	NCAV_RS08455	168		
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	922412	922579	+	WP_158648706.1	WP_158648706.1		hypothetical protein		55636289	NCAV_RS08455	168	55	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	922689	924845	+						41595088	NCAV_RS04905	2157		old_locus_tag=NCAV_1054
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	922689	924845	+	WP_103287060.1	WP_103287060.1		hypothetical protein		41595088	NCAV_RS04905	2157	718	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	924857	925810	-						41595089	NCAV_RS04910	954		old_locus_tag=NCAV_1055
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	924857	925810	-	WP_148695202.1	WP_148695202.1		hypothetical protein		41595089	NCAV_RS04910	954	317	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	933715	934512	-						41595090	NCAV_RS04915	798		old_locus_tag=NCAV_1070
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	933715	934512	-	WP_103287057.1	WP_103287057.1		hypothetical protein		41595090	NCAV_RS04915	798	265	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	934509	935408	-						41595091	NCAV_RS04920	900		old_locus_tag=NCAV_1071
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	934509	935408	-	WP_148695203.1	WP_148695203.1		hypothetical protein		41595091	NCAV_RS04920	900	299	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	935484	935873	+						41595092	NCAV_RS04925	390		old_locus_tag=NCAV_1072
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	935484	935873	+	WP_148695204.1	WP_148695204.1		hypothetical protein		41595092	NCAV_RS04925	390	129	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	936382	937659	-						41595094	NCAV_RS04935	1278		old_locus_tag=NCAV_1073
