# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	615944	616363	-						24816644	T478_RS03705	420		old_locus_tag=T478_0753
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	615944	616363	-	WP_048105354.1	WP_048105354.1		VOC family protein		24816644	T478_RS03705	420	139	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	616396	616617	-						24816645	T478_RS03710	222		old_locus_tag=T478_0755
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	616396	616617	-	WP_048105355.1	WP_048105355.1		Lrp/AsnC ligand binding domain-containing protein		24816645	T478_RS03710	222	73	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	616611	616850	-						24816646	T478_RS03715	240		old_locus_tag=T478_0756
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	616611	616850	-	WP_048105356.1	WP_048105356.1		hypothetical protein		24816646	T478_RS03715	240	79	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	616885	617121	-						24816647	T478_RS03720	237		old_locus_tag=T478_0757
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	616885	617121	-	WP_048105357.1	WP_048105357.1		hypothetical protein		24816647	T478_RS03720	237	78	
gene	tRNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	617180	617253	-						24816648	T478_RS03725	74		old_locus_tag=T478_0758
tRNA		GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	617180	617253	-				tRNA-Phe		24816648	T478_RS03725	74		anticodon=GAA
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	617295	617831	-						24816649	T478_RS03730	537		old_locus_tag=T478_0759
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	617295	617831	-	WP_048105358.1	WP_048105358.1		cob(I)yrinic acid a,c-diamide adenosyltransferase		24816649	T478_RS03730	537	178	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	617899	618483	+						24816650	T478_RS03735	585		old_locus_tag=T478_0760
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	617899	618483	+	WP_048105359.1	WP_048105359.1		tetratricopeptide repeat protein		24816650	T478_RS03735	585	194	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	618517	619041	+						24816651	T478_RS03740	525		old_locus_tag=T478_0761
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	618517	619041	+	WP_048105360.1	WP_048105360.1		HD domain-containing protein		24816651	T478_RS03740	525	174	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	619070	619303	+						24816652	T478_RS03745	234		old_locus_tag=T478_0763
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	619070	619303	+	WP_048105361.1	WP_048105361.1		hypothetical protein		24816652	T478_RS03745	234	77	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	619300	619614	-						24816653	T478_RS03750	315		old_locus_tag=T478_0762
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	619300	619614	-	WP_048105362.1	WP_048105362.1		hypothetical protein		24816653	T478_RS03750	315	104	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	619656	620003	+						24816654	T478_RS03755	348		old_locus_tag=T478_0764
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	619656	620003	+	WP_048105363.1	WP_048105363.1		hypothetical protein		24816654	T478_RS03755	348	115	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	620036	621259	+						24816655	T478_RS03760	1224		old_locus_tag=T478_0765
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	620036	621259	+	WP_048105364.1	WP_048105364.1		TIGR00300 family protein		24816655	T478_RS03760	1224	407	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	621256	621588	+					hisI	24816656	T478_RS03765	333		old_locus_tag=T478_0767
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	621256	621588	+	WP_048105365.1	WP_048105365.1		phosphoribosyl-AMP cyclohydrolase	hisI	24816656	T478_RS03765	333	110	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	621585	622472	-						24816657	T478_RS03770	888		old_locus_tag=T478_0766
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	621585	622472	-	WP_048105366.1	WP_048105366.1		hypothetical protein		24816657	T478_RS03770	888	295	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	622469	623875	-					gatB	24816658	T478_RS03775	1407		old_locus_tag=T478_0768
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	622469	623875	-	WP_048105367.1	WP_048105367.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB	24816658	T478_RS03775	1407	468	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	623872	625320	-					gatA	24816659	T478_RS03780	1449		old_locus_tag=T478_0769
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	623872	625320	-	WP_048105368.1	WP_048105368.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA	24816659	T478_RS03780	1449	482	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	625321	625587	-						24816660	T478_RS03785	267		old_locus_tag=T478_0770
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	625321	625587	-	WP_048105369.1	WP_048105369.1		hypothetical protein		24816660	T478_RS03785	267	88	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	625600	627159	-						24816661	T478_RS03790	1560		old_locus_tag=T478_0771
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	625600	627159	-	WP_048105370.1	WP_048105370.1		SGNH/GDSL hydrolase family protein		24816661	T478_RS03790	1560	519	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	627258	629744	+						24816662	T478_RS03795	2487		old_locus_tag=T478_0772
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	627258	629744	+	WP_048105371.1	WP_048105371.1		pentapeptide repeat-containing protein		24816662	T478_RS03795	2487	828	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	629747	631057	-					aspS	24816663	T478_RS03800	1311		old_locus_tag=T478_0773
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	629747	631057	-	WP_048105372.1	WP_048105372.1		aspartate--tRNA(Asn) ligase	aspS	24816663	T478_RS03800	1311	436	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	631133	631339	+						24816664	T478_RS03805	207		old_locus_tag=T478_0774
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	631133	631339	+	WP_048106900.1	WP_048106900.1		hypothetical protein		24816664	T478_RS03805	207	68	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	631374	632399	+						24816665	T478_RS03810	1026		old_locus_tag=T478_0775
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	631374	632399	+	WP_048105373.1	WP_048105373.1		formate--phosphoribosylaminoimidazolecarboxamide ligase		24816665	T478_RS03810	1026	341	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	632402	632818	-						24816666	T478_RS03815	417		old_locus_tag=T478_0776
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	632402	632818	-	WP_048105374.1	WP_048105374.1		DoxX family protein		24816666	T478_RS03815	417	138	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	632872	633306	-						24816667	T478_RS03820	435		old_locus_tag=T478_0777
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	632872	633306	-	WP_048105375.1	WP_048105375.1		GNAT family N-acetyltransferase		24816667	T478_RS03820	435	144	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	633313	633693	-						24816668	T478_RS03825	381		old_locus_tag=T478_0778
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	633313	633693	-	WP_048105376.1	WP_048105376.1		transcriptional regulator		24816668	T478_RS03825	381	126	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	633680	634018	-						24816669	T478_RS03830	339		old_locus_tag=T478_0779
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	633680	634018	-	WP_048105377.1	WP_048105377.1		transcriptional regulator		24816669	T478_RS03830	339	112	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	634093	634305	-						24816670	T478_RS03835	213		old_locus_tag=T478_0780
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	634093	634305	-	WP_048105378.1	WP_048105378.1		CbtB-domain containing protein		24816670	T478_RS03835	213	70	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	634360	635010	+						24816671	T478_RS03840	651		old_locus_tag=T478_0781
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	634360	635010	+	WP_048105379.1	WP_048105379.1		DsbA family protein		24816671	T478_RS03840	651	216	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	635064	636341	+					prf1	24816672	T478_RS03845	1278		old_locus_tag=T478_0783
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	635064	636341	+	WP_048105380.1	WP_048105380.1		peptide chain release factor aRF-1	prf1	24816672	T478_RS03845	1278	425	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	636338	636739	-						24816673	T478_RS03850	402		old_locus_tag=T478_0782
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	636338	636739	-	WP_048105381.1	WP_048105381.1		HIT family protein		24816673	T478_RS03850	402	133	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	636810	637409	+						24816674	T478_RS03855	600		old_locus_tag=T478_0784
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	636810	637409	+	WP_048105382.1	WP_048105382.1		hypothetical protein		24816674	T478_RS03855	600	199	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	637415	639094	+					ilvD	24816675	T478_RS03860	1680		old_locus_tag=T478_0785
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	637415	639094	+	WP_048105383.1	WP_048105383.1		dihydroxy-acid dehydratase	ilvD	24816675	T478_RS03860	1680	559	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	639095	639292	-						24816676	T478_RS03865	198		old_locus_tag=T478_0786
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	639095	639292	-	WP_048105384.1	WP_048105384.1		hypothetical protein		24816676	T478_RS03865	198	65	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	639388	640758	+						24816677	T478_RS03870	1371		old_locus_tag=T478_0787
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	639388	640758	+	WP_048105385.1	WP_048105385.1		anthranilate synthase component I family protein		24816677	T478_RS03870	1371	456	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	640755	641354	+						24816678	T478_RS03875	600		old_locus_tag=T478_0788
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	640755	641354	+	WP_048105386.1	WP_048105386.1		aminodeoxychorismate/anthranilate synthase component II		24816678	T478_RS03875	600	199	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	641341	642360	+					trpD	24816679	T478_RS03880	1020		old_locus_tag=T478_0789
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	641341	642360	+	WP_048105387.1	WP_048105387.1		anthranilate phosphoribosyltransferase	trpD	24816679	T478_RS03880	1020	339	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	642362	643135	+						31879577	T478_RS07475	774		old_locus_tag=T478_0790
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	642362	643135	+	WP_082008726.1	WP_082008726.1		indole-3-glycerol-phosphate synthase		31879577	T478_RS07475	774	257	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	643132	644328	+					trpB	24816681	T478_RS03890	1197		old_locus_tag=T478_0791
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	643132	644328	+	WP_048105388.1	WP_048105388.1		tryptophan synthase subunit beta	trpB	24816681	T478_RS03890	1197	398	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	644303	645103	+					trpA	24816682	T478_RS03895	801		old_locus_tag=T478_0792
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	644303	645103	+	WP_048105389.1	WP_048105389.1		tryptophan synthase subunit alpha	trpA	24816682	T478_RS03895	801	266	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	645144	646745	+					pyrG	24816683	T478_RS03900	1602		old_locus_tag=T478_0794
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	645144	646745	+	WP_048105390.1	WP_048105390.1		CTP synthase (glutamine hydrolyzing)	pyrG	24816683	T478_RS03900	1602	533	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	646723	647742	-						24816684	T478_RS03905	1020		old_locus_tag=T478_0793
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	646723	647742	-	WP_048105391.1	WP_048105391.1		NAD(+)/NADH kinase		24816684	T478_RS03905	1020	339	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	647774	648646	-						24816685	T478_RS03910	873		old_locus_tag=T478_0795
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	647774	648646	-	WP_048105392.1	WP_048105392.1		PfkB family carbohydrate kinase		24816685	T478_RS03910	873	290	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	648857	649147	+						24816686	T478_RS03915	291		old_locus_tag=T478_0796
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	648857	649147	+	WP_048105393.1	WP_048105393.1		30S ribosomal protein S26e		24816686	T478_RS03915	291	96	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	649148	649714	-						24816687	T478_RS03920	567		old_locus_tag=T478_0797
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	649148	649714	-	WP_048105394.1	WP_048105394.1		CDP-alcohol phosphatidyltransferase family protein		24816687	T478_RS03920	567	188	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	649724	650590	-					speB	24816688	T478_RS03925	867		old_locus_tag=T478_0798
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	649724	650590	-	WP_048106906.1	WP_048106906.1		agmatinase	speB	24816688	T478_RS03925	867	288	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	650775	652625	-						24816689	T478_RS03930	1851		old_locus_tag=T478_0799
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	650775	652625	-	WP_048105395.1	WP_048105395.1		threonine--tRNA ligase		24816689	T478_RS03930	1851	616	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	652627	652815	+						24816690	T478_RS03935	189		old_locus_tag=T478_0801
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	652627	652815	+	WP_048105396.1	WP_048105396.1		hypothetical protein		24816690	T478_RS03935	189	62	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	652812	653060	-						41521453	T478_RS07560	249		
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	652812	653060	-	WP_048105397.1	WP_048105397.1		hypothetical protein		41521453	T478_RS07560	249	82	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	653236	653583	-						24816692	T478_RS03945	348		old_locus_tag=T478_0802
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	653236	653583	-	WP_048105398.1	WP_048105398.1		hypothetical protein		24816692	T478_RS03945	348	115	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	653658	654059	+						24816693	T478_RS03950	402		old_locus_tag=T478_0803
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	653658	654059	+	WP_048105399.1	WP_048105399.1		hypothetical protein		24816693	T478_RS03950	402	133	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	654092	655198	+					speY	24816694	T478_RS03955	1107		old_locus_tag=T478_0804
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	654092	655198	+	WP_048105400.1	WP_048105400.1		deoxyhypusine synthase	speY	24816694	T478_RS03955	1107	368	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	655359	655673	+						24816695	T478_RS03960	315		old_locus_tag=T478_0805
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	655359	655673	+	WP_048105401.1	WP_048105401.1		hypothetical protein		24816695	T478_RS03960	315	104	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	655675	655887	-						24816696	T478_RS03965	213		old_locus_tag=T478_0806
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	655675	655887	-	WP_048105402.1	WP_048105402.1		hypothetical protein		24816696	T478_RS03965	213	70	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	655973	656272	+						24816697	T478_RS03970	300		old_locus_tag=T478_0808
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	655973	656272	+	WP_048105403.1	WP_048105403.1		30S ribosomal protein S25		24816697	T478_RS03970	300	99	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	656254	656640	-						24816698	T478_RS03975	387		old_locus_tag=T478_0807
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	656254	656640	-	WP_048105404.1	WP_048105404.1		hypothetical protein		24816698	T478_RS03975	387	128	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	656691	657236	+						24816699	T478_RS03980	546		old_locus_tag=T478_0809
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	656691	657236	+	WP_238573539.1	WP_238573539.1		DNA-directed RNA polymerase subunit K		24816699	T478_RS03980	546	181	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	657286	657585	+						24816700	T478_RS03985	300		old_locus_tag=T478_0811
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	657286	657585	+	WP_048105405.1	WP_048105405.1		hypothetical protein		24816700	T478_RS03985	300	99	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	657582	657998	-						24816701	T478_RS03990	417		old_locus_tag=T478_0810
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	657582	657998	-	WP_048105406.1	WP_048105406.1		transcriptional regulator		24816701	T478_RS03990	417	138	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	658103	659050	+						24816702	T478_RS03995	948		old_locus_tag=T478_0813
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	658103	659050	+	WP_048105407.1	WP_048105407.1		asparagine synthase-related protein		24816702	T478_RS03995	948	315	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	659043	659144	-						70721055	T478_RS07825	102		old_locus_tag=T478_0812
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	659043	659144	-	WP_238573677.1	WP_238573677.1		YHS domain-containing protein		70721055	T478_RS07825	102	33	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	659292	659459	+						43685774	T478_RS07635	168		
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	659292	659459	+	WP_160271569.1	WP_160271569.1		hypothetical protein		43685774	T478_RS07635	168	55	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	659460	660554	-						24816704	T478_RS04005	1095		old_locus_tag=T478_0814
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	659460	660554	-	WP_048105408.1	WP_048105408.1		aldo/keto reductase		24816704	T478_RS04005	1095	364	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	660580	661464	-						24816705	T478_RS04010	885		old_locus_tag=T478_0815
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	660580	661464	-	WP_048105409.1	WP_048105409.1		prenyltransferase		24816705	T478_RS04010	885	294	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	661464	661865	-						24816706	T478_RS04015	402		old_locus_tag=T478_0816
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	661464	661865	-	WP_048105410.1	WP_048105410.1		DUF2203 domain-containing protein		24816706	T478_RS04015	402	133	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	661943	662227	+						24816707	T478_RS04020	285		old_locus_tag=T478_0817
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	661943	662227	+	WP_048105411.1	WP_048105411.1		hypothetical protein		24816707	T478_RS04020	285	94	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	662230	662505	+						24816708	T478_RS04025	276		old_locus_tag=T478_0818
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	662230	662505	+	WP_048105412.1	WP_048105412.1		peptidylprolyl isomerase		24816708	T478_RS04025	276	91	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	662686	662844	+						43685775	T478_RS07640	159		old_locus_tag=T478_0819
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	662686	662844	+	WP_160271570.1	WP_160271570.1		hypothetical protein		43685775	T478_RS07640	159	52	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	662867	663625	-						24816709	T478_RS04030	759		old_locus_tag=T478_0820
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	662867	663625	-	WP_048105413.1	WP_048105413.1		DUF726 domain-containing protein		24816709	T478_RS04030	759	252	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	663627	665276	-					metG	24816710	T478_RS04035	1650		old_locus_tag=T478_0821
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	663627	665276	-	WP_048105414.1	WP_048105414.1		methionine--tRNA ligase	metG	24816710	T478_RS04035	1650	549	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	665344	666582	+						24816711	T478_RS04040	1239		old_locus_tag=T478_0822
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	665344	666582	+	WP_048105415.1	WP_048105415.1		adenosylhomocysteinase		24816711	T478_RS04040	1239	412	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	666625	666930	+						24816712	T478_RS04045	306		old_locus_tag=T478_0823
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	666625	666930	+	WP_048105416.1	WP_048105416.1		Rieske 2Fe-2S domain-containing protein		24816712	T478_RS04045	306	101	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	666971	667753	+						24816713	T478_RS04050	783		old_locus_tag=T478_0824
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	666971	667753	+	WP_048105417.1	WP_048105417.1		NAD+ synthase		24816713	T478_RS04050	783	260	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	667810	669204	+					cysS	24816714	T478_RS04055	1395		old_locus_tag=T478_0825
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	667810	669204	+	WP_048105418.1	WP_048105418.1		cysteine--tRNA ligase	cysS	24816714	T478_RS04055	1395	464	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	669323	669754	-						24816715	T478_RS04060	432		old_locus_tag=T478_0826
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	669323	669754	-	WP_048105419.1	WP_048105419.1		universal stress protein		24816715	T478_RS04060	432	143	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	669830	670111	-						24816716	T478_RS04065	282		old_locus_tag=T478_0827
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	669830	670111	-	WP_048105420.1	WP_048105420.1		hypothetical protein		24816716	T478_RS04065	282	93	
gene	tRNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	670157	670256	-						24816717	T478_RS04070	100		old_locus_tag=T478_0828
tRNA		GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	670157	670256	-				tRNA-Ser		24816717	T478_RS04070	85		anticodon=CGA
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	670328	671350	+					fen	24816718	T478_RS04075	1023		old_locus_tag=T478_0829
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	670328	671350	+	WP_048105421.1	WP_048105421.1		flap endonuclease-1	fen	24816718	T478_RS04075	1023	340	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	671485	671724	+						24816719	T478_RS04080	240		
