# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	608627	608806	-						32901233	NMSP_RS03635	180		old_locus_tag=NMSP_0752
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	608627	608806	-	WP_086907495.1	WP_086907495.1		30S ribosomal protein S14		32901233	NMSP_RS03635	180	59	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	608806	609327	-						32901234	NMSP_RS03640	522		old_locus_tag=NMSP_0753
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	608806	609327	-	WP_086907496.1	WP_086907496.1		50S ribosomal protein L5		32901234	NMSP_RS03640	522	173	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	609332	610048	-						32901235	NMSP_RS03645	717		old_locus_tag=NMSP_0754
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	609332	610048	-	WP_086907497.1	WP_086907497.1		30S ribosomal protein S4e		32901235	NMSP_RS03645	717	238	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	610048	610488	-					rplX	32901236	NMSP_RS03650	441		old_locus_tag=NMSP_0755
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	610048	610488	-	WP_225971323.1	WP_225971323.1		50S ribosomal protein L24	rplX	32901236	NMSP_RS03650	441	146	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	610493	610915	-						32901237	NMSP_RS03655	423		old_locus_tag=NMSP_0756
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	610493	610915	-	WP_086907498.1	WP_086907498.1		50S ribosomal protein L14		32901237	NMSP_RS03655	423	140	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	610915	611244	-						32901238	NMSP_RS03660	330		old_locus_tag=NMSP_0757
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	610915	611244	-	WP_086907499.1	WP_086907499.1		30S ribosomal protein S17		32901238	NMSP_RS03660	330	109	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	611241	611507	-						32901239	NMSP_RS03665	267		old_locus_tag=NMSP_0758
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	611241	611507	-	WP_086907500.1	WP_086907500.1		ribonuclease P protein subunit		32901239	NMSP_RS03665	267	88	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	611504	611710	-					rpmC	32901240	NMSP_RS03670	207		old_locus_tag=NMSP_0759
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	611504	611710	-	WP_086907501.1	WP_086907501.1		50S ribosomal protein L29	rpmC	32901240	NMSP_RS03670	207	68	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	611707	612495	-						32901241	NMSP_RS03675	789		old_locus_tag=NMSP_0760
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	611707	612495	-	WP_086907502.1	WP_086907502.1		30S ribosomal protein S3		32901241	NMSP_RS03675	789	262	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	612498	612956	-						32901242	NMSP_RS03680	459		old_locus_tag=NMSP_0761
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	612498	612956	-	WP_086907503.1	WP_086907503.1		50S ribosomal protein L22		32901242	NMSP_RS03680	459	152	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	612962	613357	-						32901243	NMSP_RS03685	396		old_locus_tag=NMSP_0762
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	612962	613357	-	WP_086907504.1	WP_086907504.1		30S ribosomal protein S19		32901243	NMSP_RS03685	396	131	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	613402	613668	-						32901244	NMSP_RS03690	267		old_locus_tag=NMSP_0763
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	613402	613668	-	WP_086907505.1	WP_086907505.1		50S ribosomal protein L23		32901244	NMSP_RS03690	267	88	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	613665	614477	-					rplD	32901245	NMSP_RS03695	813		old_locus_tag=NMSP_0764
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	613665	614477	-	WP_086907506.1	WP_086907506.1		50S ribosomal protein L4	rplD	32901245	NMSP_RS03695	813	270	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	614477	615472	-						32901246	NMSP_RS03700	996		old_locus_tag=NMSP_0765
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	614477	615472	-	WP_086907507.1	WP_086907507.1		50S ribosomal protein L3		32901246	NMSP_RS03700	996	331	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	615683	616489	-						32901247	NMSP_RS03705	807		old_locus_tag=NMSP_0767
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	615683	616489	-	WP_086907508.1	WP_086907508.1		hypothetical protein		32901247	NMSP_RS03705	807	268	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	616521	617258	-						32901248	NMSP_RS03710	738		old_locus_tag=NMSP_0768
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	616521	617258	-	WP_086907509.1	WP_086907509.1		archaeal proteasome endopeptidase complex subunit alpha		32901248	NMSP_RS03710	738	245	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	617311	617727	+						32901249	NMSP_RS03715	417		old_locus_tag=NMSP_0769
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	617311	617727	+	WP_086907510.1	WP_086907510.1		DUF371 domain-containing protein		32901249	NMSP_RS03715	417	138	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	618030	618674	-						32901250	NMSP_RS03720	645		old_locus_tag=NMSP_0771
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	618030	618674	-	WP_086907511.1	WP_086907511.1		HD domain-containing protein		32901250	NMSP_RS03720	645	214	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	618671	621334	-						32901251	NMSP_RS03725	2664		old_locus_tag=NMSP_0772
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	618671	621334	-	WP_086907512.1	WP_086907512.1		DEAD/DEAH box helicase		32901251	NMSP_RS03725	2664	887	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	621652	621993	+						32901252	NMSP_RS03730	342		old_locus_tag=NMSP_0774
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	621652	621993	+	WP_086907513.1	WP_086907513.1		hypothetical protein		32901252	NMSP_RS03730	342	113	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	622011	622661	-						32901253	NMSP_RS03735	651		old_locus_tag=NMSP_0775
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	622011	622661	-	WP_086907514.1	WP_086907514.1		Snf7 family protein		32901253	NMSP_RS03735	651	216	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	622754	623860	-						32901254	NMSP_RS03740	1107		old_locus_tag=NMSP_0776
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	622754	623860	-	WP_086907515.1	WP_086907515.1		redoxin domain-containing protein		32901254	NMSP_RS03740	1107	368	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	623857	624588	-						32901255	NMSP_RS03745	732		old_locus_tag=NMSP_0777
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	623857	624588	-	WP_086907516.1	WP_086907516.1		cytochrome C biogenesis protein		32901255	NMSP_RS03745	732	243	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	624806	625930	-						32901256	NMSP_RS03750	1125		old_locus_tag=NMSP_0779
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	624806	625930	-	WP_086907517.1	WP_086907517.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		32901256	NMSP_RS03750	1125	374	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	625920	626897	-					bioB	32901257	NMSP_RS03755	978		old_locus_tag=NMSP_0780
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	625920	626897	-	WP_086907518.1	WP_086907518.1		biotin synthase BioB	bioB	32901257	NMSP_RS03755	978	325	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	626969	628285	-					bioA	32901258	NMSP_RS03760	1317		old_locus_tag=NMSP_0781
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	626969	628285	-	WP_086907519.1	WP_086907519.1		adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA	32901258	NMSP_RS03760	1317	438	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	628583	628768	-						32901259	NMSP_RS03765	186		old_locus_tag=NMSP_0783
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	628583	628768	-	WP_152023803.1	WP_152023803.1		hypothetical protein		32901259	NMSP_RS03765	186	61	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	628884	629432	+						32901260	NMSP_RS03770	549		old_locus_tag=NMSP_0784
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	628884	629432	+	WP_086907521.1	WP_086907521.1		hypothetical protein		32901260	NMSP_RS03770	549	182	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	629435	630118	-					bioD	32901261	NMSP_RS03775	684		old_locus_tag=NMSP_0785
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	629435	630118	-	WP_086907522.1	WP_086907522.1		dethiobiotin synthase	bioD	32901261	NMSP_RS03775	684	227	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	630165	630698	-						32901262	NMSP_RS03780	534		old_locus_tag=NMSP_0786
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	630165	630698	-	WP_086907523.1	WP_086907523.1		hypothetical protein		32901262	NMSP_RS03780	534	177	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	630789	632183	-						32901263	NMSP_RS03785	1395		old_locus_tag=NMSP_0787
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	630789	632183	-	WP_086907524.1	WP_086907524.1		hydroxymethylglutaryl-CoA synthase family protein		32901263	NMSP_RS03785	1395	464	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	632284	632988	-						32901264	NMSP_RS03790	705		old_locus_tag=NMSP_0788
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	632284	632988	-	WP_086907525.1	WP_086907525.1		thioredoxin domain-containing protein		32901264	NMSP_RS03790	705	234	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	633062	634114	+						32901265	NMSP_RS03795	1053		old_locus_tag=NMSP_0789
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	633062	634114	+	WP_086907526.1	WP_086907526.1		type II glyceraldehyde-3-phosphate dehydrogenase		32901265	NMSP_RS03795	1053	350	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	634111	635364	-						32901266	NMSP_RS03800	1254		old_locus_tag=NMSP_0790
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	634111	635364	-	WP_086907527.1	WP_086907527.1		hemolysin family protein		32901266	NMSP_RS03800	1254	417	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	635509	636846	-					thrC	32901267	NMSP_RS03805	1338		old_locus_tag=NMSP_0791
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	635509	636846	-	WP_086907528.1	WP_086907528.1		threonine synthase	thrC	32901267	NMSP_RS03805	1338	445	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	636951	637325	+						32901268	NMSP_RS03810	375		old_locus_tag=NMSP_0792
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	636951	637325	+	WP_086907529.1	WP_086907529.1		hypothetical protein		32901268	NMSP_RS03810	375	124	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	637616	637933	-						32901269	NMSP_RS03815	318		old_locus_tag=NMSP_0793
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	637616	637933	-	WP_086907530.1	WP_086907530.1		hypothetical protein		32901269	NMSP_RS03815	318	105	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	637991	638440	-						32901270	NMSP_RS03820	450		old_locus_tag=NMSP_0794
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	637991	638440	-	WP_086907531.1	WP_086907531.1		hypothetical protein		32901270	NMSP_RS03820	450	149	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	638491	639060	-						32901271	NMSP_RS03825	570		old_locus_tag=NMSP_0795
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	638491	639060	-	WP_086907532.1	WP_086907532.1		resolvase		32901271	NMSP_RS03825	570	189	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	639208	639408	+						32901272	NMSP_RS03830	201		old_locus_tag=NMSP_0796
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	639208	639408	+	WP_086907533.1	WP_086907533.1		hypothetical protein		32901272	NMSP_RS03830	201	66	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	639448	640275	+						32901273	NMSP_RS03835	828		old_locus_tag=NMSP_0797
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	639448	640275	+	WP_086907534.1	WP_086907534.1		hypothetical protein		32901273	NMSP_RS03835	828	275	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	640268	640576	-						32901274	NMSP_RS03840	309		old_locus_tag=NMSP_0798
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	640268	640576	-	WP_086907535.1	WP_086907535.1		hypothetical protein		32901274	NMSP_RS03840	309	102	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	640573	641682	-						32901275	NMSP_RS03845	1110		old_locus_tag=NMSP_0799
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	640573	641682	-	WP_086907536.1	WP_086907536.1		3-ketoacyl-CoA thiolase		32901275	NMSP_RS03845	1110	369	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	641685	642650	-						32901276	NMSP_RS03850	966		old_locus_tag=NMSP_0800
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	641685	642650	-	WP_086907537.1	WP_086907537.1		LLM class flavin-dependent oxidoreductase		32901276	NMSP_RS03850	966	321	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	642751	642894	+						59167094	NMSP_RS08415	144		old_locus_tag=NMSP_0801
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	642751	642894	+	WP_192866219.1	WP_192866219.1		hypothetical protein		59167094	NMSP_RS08415	144	47	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	642904	643572	-						32901277	NMSP_RS03855	669		old_locus_tag=NMSP_0802
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	642904	643572	-	WP_086908370.1	WP_086908370.1		nucleotidyltransferase family protein		32901277	NMSP_RS03855	669	222	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	643612	643851	-						32901278	NMSP_RS03860	240		old_locus_tag=NMSP_0803
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	643612	643851	-	WP_086907538.1	WP_086907538.1		hypothetical protein		32901278	NMSP_RS03860	240	79	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	643838	643984	-						59167095	NMSP_RS08420	147		old_locus_tag=NMSP_0804
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	643838	643984	-	WP_192866220.1	WP_192866220.1		hypothetical protein		59167095	NMSP_RS08420	147	48	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	643996	644370	-						32901279	NMSP_RS03865	375		old_locus_tag=NMSP_0805
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	643996	644370	-	WP_086907539.1	WP_086907539.1		hypothetical protein		32901279	NMSP_RS03865	375	124	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	644404	645546	-						32901280	NMSP_RS03870	1143		old_locus_tag=NMSP_0806
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	644404	645546	-	WP_086907540.1	WP_086907540.1		5-(carboxyamino)imidazole ribonucleotide synthase		32901280	NMSP_RS03870	1143	380	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	645781	646398	+					fldA	32901281	NMSP_RS03875	618		old_locus_tag=NMSP_0808
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	645781	646398	+	WP_086908371.1	WP_086908371.1		flavodoxin FldA	fldA	32901281	NMSP_RS03875	618	205	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	646475	646654	-						32901282	NMSP_RS03880	180		old_locus_tag=NMSP_0809
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	646475	646654	-	WP_086907541.1	WP_086907541.1		hypothetical protein		32901282	NMSP_RS03880	180	59	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	646941	647168	-						32901283	NMSP_RS03885	228		old_locus_tag=NMSP_0810
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	646941	647168	-	WP_086907542.1	WP_086907542.1		hypothetical protein		32901283	NMSP_RS03885	228	75	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	647182	648390	-					ilvA	32901284	NMSP_RS03890	1209		old_locus_tag=NMSP_0811
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	647182	648390	-	WP_086907543.1	WP_086907543.1		threonine ammonia-lyase	ilvA	32901284	NMSP_RS03890	1209	402	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	648530	649372	-						32901285	NMSP_RS03895	843		old_locus_tag=NMSP_0812
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	648530	649372	-	WP_086907544.1	WP_086907544.1		hypothetical protein		32901285	NMSP_RS03895	843	280	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	649624	650403	+						32901286	NMSP_RS03900	780		old_locus_tag=NMSP_0813
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	649624	650403	+	WP_086907545.1	WP_086907545.1		adenylate/guanylate cyclase domain-containing protein		32901286	NMSP_RS03900	780	259	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	650424	650570	-						59167096	NMSP_RS08425	147		old_locus_tag=NMSP_0814
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	650424	650570	-	WP_192866221.1	WP_192866221.1		hypothetical protein		59167096	NMSP_RS08425	147	48	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	650708	651088	+						32901287	NMSP_RS03905	381		old_locus_tag=NMSP_0815
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	650708	651088	+	WP_086908372.1	WP_086908372.1		hypothetical protein		32901287	NMSP_RS03905	381	126	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	651142	651525	+						32901288	NMSP_RS03910	384		old_locus_tag=NMSP_0816
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	651142	651525	+	WP_086907546.1	WP_086907546.1		hypothetical protein		32901288	NMSP_RS03910	384	127	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	651522	651935	-						32901289	NMSP_RS03915	414		old_locus_tag=NMSP_0817
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	651522	651935	-	WP_086907547.1	WP_086907547.1		VOC family protein		32901289	NMSP_RS03915	414	137	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	652011	652229	-						32901290	NMSP_RS03920	219		old_locus_tag=NMSP_0818
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	652011	652229	-	WP_086907548.1	WP_086907548.1		AsnC family transcriptional regulator		32901290	NMSP_RS03920	219	72	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	652223	652462	-						32901291	NMSP_RS03925	240		old_locus_tag=NMSP_0819
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	652223	652462	-	WP_067960696.1	WP_067960696.1		hypothetical protein		32901291	NMSP_RS03925	240	79	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	652497	652763	-						32901292	NMSP_RS03930	267		old_locus_tag=NMSP_0820
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	652497	652763	-	WP_086907549.1	WP_086907549.1		hypothetical protein		32901292	NMSP_RS03930	267	88	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	652828	653055	-						32901293	NMSP_RS03935	228		old_locus_tag=NMSP_0821
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	652828	653055	-	WP_152023804.1	WP_152023804.1		hypothetical protein		32901293	NMSP_RS03935	228	75	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	653216	653557	+						32901294	NMSP_RS03940	342		old_locus_tag=NMSP_0822
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	653216	653557	+	WP_225971324.1	WP_225971324.1		hypothetical protein		32901294	NMSP_RS03940	342	113	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	654151	657909	-						32901295	NMSP_RS03945	3759		old_locus_tag=NMSP_0823
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	654151	657909	-	WP_225971330.1	WP_225971330.1		hypothetical protein		32901295	NMSP_RS03945	3759	1252	
gene	tRNA	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	658057	658130	-						32901296	NMSP_RS03950	74		old_locus_tag=NMSP_0824
tRNA		GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	658057	658130	-				tRNA-Phe		32901296	NMSP_RS03950	74		anticodon=GAA
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	658173	658709	-						32901297	NMSP_RS03955	537		old_locus_tag=NMSP_0825
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	658173	658709	-	WP_086907551.1	WP_086907551.1		cob(I)yrinic acid a,c-diamide adenosyltransferase		32901297	NMSP_RS03955	537	178	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	658796	659329	+						32901298	NMSP_RS03960	534		old_locus_tag=NMSP_0826
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	658796	659329	+	WP_086907552.1	WP_086907552.1		HD domain-containing protein		32901298	NMSP_RS03960	534	177	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	659330	659554	+						32901299	NMSP_RS03965	225		old_locus_tag=NMSP_0827
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	659330	659554	+	WP_086907553.1	WP_086907553.1		hydrolase		32901299	NMSP_RS03965	225	74	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	659551	659745	-						32901300	NMSP_RS03970	195		old_locus_tag=NMSP_0828
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	659551	659745	-	WP_225971325.1	WP_225971325.1		hypothetical protein		32901300	NMSP_RS03970	195	64	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	659755	659979	-						32901301	NMSP_RS03975	225		old_locus_tag=NMSP_0829
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	659755	659979	-	WP_086907555.1	WP_086907555.1		hypothetical protein		32901301	NMSP_RS03975	225	74	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	660056	660385	+						32901302	NMSP_RS03980	330		old_locus_tag=NMSP_0830
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	660056	660385	+	WP_152023805.1	WP_152023805.1		hypothetical protein		32901302	NMSP_RS03980	330	109	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	660382	660681	-						32901303	NMSP_RS03985	300		old_locus_tag=NMSP_0831
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	660382	660681	-	WP_152023806.1	WP_152023806.1		hypothetical protein		32901303	NMSP_RS03985	300	99	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	660754	661101	+						32901304	NMSP_RS03990	348		old_locus_tag=NMSP_0832
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	660754	661101	+	WP_086908375.1	WP_086908375.1		hypothetical protein		32901304	NMSP_RS03990	348	115	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	661156	661776	+						32901305	NMSP_RS03995	621		old_locus_tag=NMSP_0833
