# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	788799	789428	+	WP_011762633.1	WP_011762633.1		TrkA family potassium uptake protein		4617575	PISL_RS04540	630	209	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	789447	790163	-						4617531	PISL_RS04545	717		old_locus_tag=Pisl_0883
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	789447	790163	-	WP_011762634.1	WP_011762634.1		mechanosensitive ion channel		4617531	PISL_RS04545	717	238	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	790306	792678	-						4617522	PISL_RS04550	2373		old_locus_tag=Pisl_0884
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	790306	792678	-	WP_011762635.1	WP_011762635.1		SMC family ATPase		4617522	PISL_RS04550	2373	790	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	792656	792826	-						4617467	PISL_RS04555	171		old_locus_tag=Pisl_0885
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	792656	792826	-	WP_167827620.1	WP_167827620.1		hypothetical protein		4617467	PISL_RS04555	171	56	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	792858	793451	-						4617456	PISL_RS04560	594		old_locus_tag=Pisl_0886
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	792858	793451	-	WP_011762637.1	WP_011762637.1		hypothetical protein		4617456	PISL_RS04560	594	197	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	793454	794743	-						4617441	PISL_RS04565	1290		old_locus_tag=Pisl_0887
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	793454	794743	-	WP_011762638.1	WP_011762638.1		actin/actin family protein		4617441	PISL_RS04565	1290	429	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	794767	795108	-						4617440	PISL_RS04570	342		old_locus_tag=Pisl_0888
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	794767	795108	-	WP_011762639.1	WP_011762639.1		arcadin 1		4617440	PISL_RS04570	342	113	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	795141	795857	-						4617249	PISL_RS04575	717		old_locus_tag=Pisl_0889
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	795141	795857	-	WP_011762640.1	WP_011762640.1		nitroreductase family protein		4617249	PISL_RS04575	717	238	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	795902	796123	+						4617301	PISL_RS04580	222		old_locus_tag=Pisl_0890
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	795902	796123	+	WP_011762641.1	WP_011762641.1		hypothetical protein		4617301	PISL_RS04580	222	73	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	796172	796555	+						4617349	PISL_RS04585	384		old_locus_tag=Pisl_0891
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	796172	796555	+	WP_011762642.1	WP_011762642.1		Hsp20/alpha crystallin family protein		4617349	PISL_RS04585	384	127	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	796556	797176	-						4617214	PISL_RS04590	621		old_locus_tag=Pisl_0892
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	796556	797176	-	WP_011762643.1	WP_011762643.1		hypothetical protein		4617214	PISL_RS04590	621	206	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	797199	797750	-					endA	4617308	PISL_RS04595	552		old_locus_tag=Pisl_0893
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	797199	797750	-	WP_011762644.1	WP_011762644.1		tRNA-intron lyase	endA	4617308	PISL_RS04595	552	183	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	797747	798097	-						4617296	PISL_RS04600	351		old_locus_tag=Pisl_0894
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	797747	798097	-	WP_011762645.1	WP_011762645.1		hypothetical protein		4617296	PISL_RS04600	351	116	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	798969	800726	-					glyS	4617190	PISL_RS04610	1758		old_locus_tag=Pisl_0895
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	798969	800726	-	WP_011762646.1	WP_011762646.1		glycine--tRNA ligase	glyS	4617190	PISL_RS04610	1758	585	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	800816	801700	+						4617178	PISL_RS04615	885		old_locus_tag=Pisl_0896
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	800816	801700	+	WP_011762647.1	WP_011762647.1		cation diffusion facilitator family transporter		4617178	PISL_RS04615	885	294	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	801693	802499	+						4617186	PISL_RS04620	807		old_locus_tag=Pisl_0897
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	801693	802499	+	WP_011762648.1	WP_011762648.1		agmatinase family protein		4617186	PISL_RS04620	807	268	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	802596	803111	+						4617211	PISL_RS04625	516		old_locus_tag=Pisl_0898
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	802596	803111	+	WP_011762649.1	WP_011762649.1		nicotinamide-nucleotide adenylyltransferase		4617211	PISL_RS04625	516	171	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	803119	803277	+						4617306	PISL_RS04630	159		old_locus_tag=Pisl_0899
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	803119	803277	+	WP_053240543.1	WP_053240543.1		DNA-directed RNA polymerase subunit P		4617306	PISL_RS04630	159	52	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	803277	803510	+						4617319	PISL_RS04635	234		old_locus_tag=Pisl_0900
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	803277	803510	+	WP_011762651.1	WP_011762651.1		hypothetical protein		4617319	PISL_RS04635	234	77	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	803505	804281	-						4616545	PISL_RS04640	777		old_locus_tag=Pisl_0901
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	803505	804281	-	WP_011762652.1	WP_011762652.1		hypothetical protein		4616545	PISL_RS04640	777	258	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	804271	805035	-						4616472	PISL_RS04645	765		old_locus_tag=Pisl_0902
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	804271	805035	-	WP_011762653.1	WP_011762653.1		ABC transporter permease		4616472	PISL_RS04645	765	254	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	805032	805943	-						4616470	PISL_RS04650	912		old_locus_tag=Pisl_0903
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	805032	805943	-	WP_011762654.1	WP_011762654.1		ABC transporter ATP-binding protein		4616470	PISL_RS04650	912	303	
gene	tRNA	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	806067	806194	+						52278220	PISL_RS10690	128		
tRNA		GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	806067	806194	+				tRNA-Val		52278220	PISL_RS10690	75		anticodon=TAC
gene	tRNA	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	806265	806394	+						9514769	PISL_RS04655	130		old_locus_tag=PISL_t5
tRNA		GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	806265	806394	+				tRNA-Pro		9514769	PISL_RS04655	77		anticodon=TGG
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	806427	807020	+						4616556	PISL_RS04660	594		old_locus_tag=Pisl_0904
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	806427	807020	+	WP_011762655.1	WP_011762655.1		HAD-IA family hydrolase		4616556	PISL_RS04660	594	197	
gene	tRNA	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	807029	807129	-						4616737	PISL_RS04665	101		old_locus_tag=Pisl_R0026
tRNA		GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	807029	807129	-				tRNA-Lys		4616737	PISL_RS04665	78		anticodon=TTT
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	807153	807872	-						4617111	PISL_RS04670	720		old_locus_tag=Pisl_0905
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	807153	807872	-	WP_011762656.1	WP_011762656.1		DUF72 domain-containing protein		4617111	PISL_RS04670	720	239	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	807908	808261	+						4616687	PISL_RS04675	354		old_locus_tag=Pisl_0906
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	807908	808261	+	WP_011762657.1	WP_011762657.1		hypothetical protein		4616687	PISL_RS04675	354	117	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	808297	808506	+						4616700	PISL_RS04680	210		old_locus_tag=Pisl_0907
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	808297	808506	+	WP_011762658.1	WP_011762658.1		hypothetical protein		4616700	PISL_RS04680	210	69	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	808503	809402	-						4616702	PISL_RS04685	900		old_locus_tag=Pisl_0908
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	808503	809402	-	WP_011762659.1	WP_011762659.1		isoaspartyl peptidase/L-asparaginase		4616702	PISL_RS04685	900	299	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	809399	809878	-						4617581	PISL_RS04690	480		old_locus_tag=Pisl_0909
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	809399	809878	-	WP_011762660.1	WP_011762660.1		30S ribosomal protein S4		4617581	PISL_RS04690	480	159	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	809912	810373	-						4617766	PISL_RS04695	462		old_locus_tag=Pisl_0910
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	809912	810373	-	WP_011762661.1	WP_011762661.1		30S ribosomal protein S13		4617766	PISL_RS04695	462	153	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	810402	811820	-						4616802	PISL_RS04700	1419		old_locus_tag=Pisl_0911
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	810402	811820	-	WP_011762662.1	WP_011762662.1		ABC transporter permease		4616802	PISL_RS04700	1419	472	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	811817	812887	-						4617772	PISL_RS04705	1071		old_locus_tag=Pisl_0912
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	811817	812887	-	WP_011762663.1	WP_011762663.1		ABC transporter permease		4617772	PISL_RS04705	1071	356	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	812937	815543	-						4616733	PISL_RS04710	2607		old_locus_tag=Pisl_0913
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	812937	815543	-	WP_011762664.1	WP_011762664.1		ABC transporter substrate-binding protein		4616733	PISL_RS04710	2607	868	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	815547	815795	-						52278221	PISL_RS10695	249		old_locus_tag=Pisl_0914
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	815547	815795	-	WP_011762665.1	WP_011762665.1		hypothetical protein		52278221	PISL_RS10695	249	82	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	815773	816933	-						4616760	PISL_RS04715	1161		old_locus_tag=Pisl_0915
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	815773	816933	-	WP_011762666.1	WP_011762666.1		pullulanase		4616760	PISL_RS04715	1161	386	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	817000	817245	+						63606489	PISL_RS11165	246		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	817000	817245	+	WP_209320007.1	WP_209320007.1		hypothetical protein		63606489	PISL_RS11165	246	81	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	817210	817950	-						4616485	PISL_RS04725	741		old_locus_tag=Pisl_0916
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	817210	817950	-	WP_053240322.1	WP_053240322.1		DUF2192 domain-containing protein		4616485	PISL_RS04725	741	246	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	817919	818467	-						4617614	PISL_RS04730	549		old_locus_tag=Pisl_0917
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	817919	818467	-	WP_011762668.1	WP_011762668.1		50S ribosomal protein L16		4617614	PISL_RS04730	549	182	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	818512	818901	-						4617052	PISL_RS04735	390		old_locus_tag=Pisl_0918
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	818512	818901	-	WP_011762669.1	WP_011762669.1		nascent polypeptide-associated complex protein		4617052	PISL_RS04735	390	129	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	818898	821576	-					alaS	4617057	PISL_RS04740	2679		old_locus_tag=Pisl_0919
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	818898	821576	-	WP_011762670.1	WP_011762670.1		alanine--tRNA ligase	alaS	4617057	PISL_RS04740	2679	892	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	821620	822009	+						4617824	PISL_RS04745	390		old_locus_tag=Pisl_0920
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	821620	822009	+	WP_011762671.1	WP_011762671.1		hypothetical protein		4617824	PISL_RS04745	390	129	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	821982	822203	-						4617807	PISL_RS04750	222		old_locus_tag=Pisl_0921
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	821982	822203	-	WP_011762672.1	WP_011762672.1		DNA-binding protein		4617807	PISL_RS04750	222	73	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	822200	822775	-						4617967	PISL_RS04755	576		old_locus_tag=Pisl_0922
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	822200	822775	-	WP_053240323.1	WP_053240323.1		DNA-directed RNA polymerase		4617967	PISL_RS04755	576	191	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	822809	823150	-						4617975	PISL_RS04760	342		old_locus_tag=Pisl_0923
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	822809	823150	-	WP_011762674.1	WP_011762674.1		PIN domain-containing protein		4617975	PISL_RS04760	342	113	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	823147	824190	-						4617980	PISL_RS04765	1044		old_locus_tag=Pisl_0924
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	823147	824190	-	WP_011762675.1	WP_011762675.1		ATP-binding protein		4617980	PISL_RS04765	1044	347	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	824187	824645	-						4617687	PISL_RS04770	459		old_locus_tag=Pisl_0925
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	824187	824645	-	WP_011762676.1	WP_011762676.1		HIT domain-containing protein		4617687	PISL_RS04770	459	152	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	824669	824866	-						4617990	PISL_RS04775	198		old_locus_tag=Pisl_0926
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	824669	824866	-	WP_167827621.1	WP_167827621.1		hypothetical protein		4617990	PISL_RS04775	198	65	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	824960	825652	+						4617827	PISL_RS04780	693		old_locus_tag=Pisl_0927
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	824960	825652	+	WP_011762678.1	WP_011762678.1		hypothetical protein		4617827	PISL_RS04780	693	230	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	825660	826739	+						4616743	PISL_RS04785	1080		old_locus_tag=Pisl_0928
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	825660	826739	+	WP_011762679.1	WP_011762679.1		NDP-sugar synthase		4616743	PISL_RS04785	1080	359	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	826731	827456	-						4617088	PISL_RS04790	726		old_locus_tag=Pisl_0929
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	826731	827456	-	WP_011762680.1	WP_011762680.1		BtpA/SgcQ family protein		4617088	PISL_RS04790	726	241	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	827494	827670	+						52278222	PISL_RS10700	177		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	827494	827670	+	WP_167827622.1	WP_167827622.1		hypothetical protein		52278222	PISL_RS10700	177	58	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	827657	828088	+						4617071	PISL_RS04795	432		old_locus_tag=Pisl_0930
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	827657	828088	+	WP_011762681.1	WP_011762681.1		hypothetical protein		4617071	PISL_RS04795	432	143	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	828204	828569	-						4617811	PISL_RS04800	366		old_locus_tag=Pisl_0931
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	828204	828569	-	WP_011762682.1	WP_011762682.1		hypothetical protein		4617811	PISL_RS04800	366	121	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	828553	829443	-						4617800	PISL_RS04805	891		old_locus_tag=Pisl_0932
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	828553	829443	-	WP_011762683.1	WP_011762683.1		M48 family metalloprotease		4617800	PISL_RS04805	891	296	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	829479	829850	-						4616873	PISL_RS04810	372		old_locus_tag=Pisl_0933
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	829479	829850	-	WP_011762684.1	WP_011762684.1		hypothetical protein		4616873	PISL_RS04810	372	123	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	829866	830066	-						25478846	PISL_RS04815	201		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	829866	830066	-	WP_053240544.1	WP_053240544.1		hypothetical protein		25478846	PISL_RS04815	201	66	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	830140	831348	-						4617704	PISL_RS04820	1209		old_locus_tag=Pisl_0934
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	830140	831348	-	WP_011762685.1	WP_011762685.1		helicase		4617704	PISL_RS04820	1209	402	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	831363	831701	-						4616902	PISL_RS04825	339		old_locus_tag=Pisl_0935
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	831363	831701	-	WP_011762686.1	WP_011762686.1		hypothetical protein		4616902	PISL_RS04825	339	112	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	831714	832463	-					surE	4616511	PISL_RS04830	750		old_locus_tag=Pisl_0936
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	831714	832463	-	WP_053240324.1	WP_053240324.1		5'/3'-nucleotidase SurE	surE	4616511	PISL_RS04830	750	249	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	832551	832868	-						25478847	PISL_RS04835	318		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	832551	832868	-	WP_053240325.1	WP_053240325.1		hypothetical protein		25478847	PISL_RS04835	318	105	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	833383	833547	+						71810750	PISL_RS11285	165		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	833383	833547	+	WP_245218469.1	WP_245218469.1		hypothetical protein		71810750	PISL_RS11285	165	54	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	833544	833738	-						71810751	PISL_RS11290	195		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	833544	833738	-	WP_053240326.1	WP_053240326.1		hypothetical protein		71810751	PISL_RS11290	195	64	
gene	pseudogene	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	833884	834192	+						4616363	PISL_RS04845	309		partial;pseudo;old_locus_tag=Pisl_0937
CDS	without_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	833884	834192	+				hypothetical protein		4616363	PISL_RS04845	309		partial;pseudo
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	834530	835891	+						4616844	PISL_RS04850	1362		old_locus_tag=Pisl_0938
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	834530	835891	+	WP_011762689.1	WP_011762689.1		NAD(P)/FAD-dependent oxidoreductase		4616844	PISL_RS04850	1362	453	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	835892	836449	+						4616867	PISL_RS04855	558		old_locus_tag=Pisl_0939
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	835892	836449	+	WP_011762690.1	WP_011762690.1		class II aldolase/adducin family protein		4616867	PISL_RS04855	558	185	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	836446	837081	+						4616735	PISL_RS04860	636		old_locus_tag=Pisl_0940
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	836446	837081	+	WP_011762691.1	WP_011762691.1		DUF120 domain-containing protein		4616735	PISL_RS04860	636	211	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	837093	838448	+						4616416	PISL_RS04865	1356		old_locus_tag=Pisl_0941
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	837093	838448	+	WP_053240545.1	WP_053240545.1		ATP-binding protein		4616416	PISL_RS04865	1356	451	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	838451	839614	+						4616838	PISL_RS04870	1164		old_locus_tag=Pisl_0942
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	838451	839614	+	WP_011762693.1	WP_011762693.1		DNA double-strand break repair nuclease NurA		4616838	PISL_RS04870	1164	387	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	839601	840137	-						4617732	PISL_RS04875	537		old_locus_tag=Pisl_0943
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	839601	840137	-	WP_011762694.1	WP_011762694.1		ASCH domain-containing protein		4617732	PISL_RS04875	537	178	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	840182	841147	-						4617813	PISL_RS04880	966		old_locus_tag=Pisl_0944
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	840182	841147	-	WP_011762695.1	WP_011762695.1		DUF711 family protein		4617813	PISL_RS04880	966	321	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	841149	842042	-						4617758	PISL_RS04885	894		old_locus_tag=Pisl_0945
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	841149	842042	-	WP_011762696.1	WP_011762696.1		N-glycosylase/DNA lyase		4617758	PISL_RS04885	894	297	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	842089	842469	+						4616850	PISL_RS04890	381		old_locus_tag=Pisl_0946
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	842089	842469	+	WP_011762697.1	WP_011762697.1		6-carboxytetrahydropterin synthase		4616850	PISL_RS04890	381	126	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	842498	842779	+						4617194	PISL_RS04895	282		old_locus_tag=Pisl_0947
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	842498	842779	+	WP_011762698.1	WP_011762698.1		MoaD family protein		4617194	PISL_RS04895	282	93	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	842754	843194	-						4617157	PISL_RS04900	441		old_locus_tag=Pisl_0948
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	842754	843194	-	WP_011762699.1	WP_011762699.1		flavin reductase		4617157	PISL_RS04900	441	146	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	843226	843378	+						4617715	PISL_RS04905	153		old_locus_tag=Pisl_0949
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	843226	843378	+	WP_011762700.1	WP_011762700.1		ribbon-helix-helix domain-containing protein		4617715	PISL_RS04905	153	50	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	843375	844241	-						4617188	PISL_RS04910	867		old_locus_tag=Pisl_0950
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	843375	844241	-	WP_011762701.1	WP_011762701.1		fumarate hydratase		4617188	PISL_RS04910	867	288	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	844347	844952	+						4617896	PISL_RS04915	606		old_locus_tag=Pisl_0951
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	844347	844952	+	WP_053240327.1	WP_053240327.1		FumA C-terminus/TtdB family hydratase beta subunit		4617896	PISL_RS04915	606	201	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	844981	847731	+						4617242	PISL_RS04920	2751		old_locus_tag=Pisl_0952
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	844981	847731	+	WP_011762703.1	WP_011762703.1		DEAD/DEAH box helicase		4617242	PISL_RS04920	2751	916	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	847733	848164	-						4617201	PISL_RS04925	432		old_locus_tag=Pisl_0953
