# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	888975	891533	+	WP_014963346.1	WP_014963346.1		DNA-directed DNA polymerase I		13725111	NKOR_RS05355	2559	852	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	891542	891835	+						13725112	NKOR_RS05360	294		old_locus_tag=NKOR_05380
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	891542	891835	+	WP_014963347.1	WP_014963347.1		SemiSWEET family transporter		13725112	NKOR_RS05360	294	97	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	891862	892518	+					tpiA	13725113	NKOR_RS05365	657		old_locus_tag=NKOR_05385
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	891862	892518	+	WP_014963348.1	WP_014963348.1		triose-phosphate isomerase	tpiA	13725113	NKOR_RS05365	657	218	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	892546	895209	+					ppdK	13725114	NKOR_RS05370	2664		old_locus_tag=NKOR_05390
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	892546	895209	+	WP_014963349.1	WP_014963349.1		pyruvate, phosphate dikinase	ppdK	13725114	NKOR_RS05370	2664	887	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	895252	895809	+						13725115	NKOR_RS05375	558		old_locus_tag=NKOR_05395
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	895252	895809	+	WP_014963350.1	WP_014963350.1		helix-turn-helix domain-containing protein		13725115	NKOR_RS05375	558	185	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	895827	896225	-					mce	13725116	NKOR_RS05380	399		old_locus_tag=NKOR_05400
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	895827	896225	-	WP_014963351.1	WP_014963351.1		methylmalonyl-CoA epimerase	mce	13725116	NKOR_RS05380	399	132	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	896226	897824	-						13725117	NKOR_RS05385	1599		old_locus_tag=NKOR_05405
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	896226	897824	-	WP_014963352.1	WP_014963352.1		methylmalonyl-CoA mutase family protein		13725117	NKOR_RS05385	1599	532	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	897829	898749	-					meaB	13725118	NKOR_RS05390	921		old_locus_tag=NKOR_05410
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	897829	898749	-	WP_014963353.1	WP_014963353.1		methylmalonyl Co-A mutase-associated GTPase MeaB	meaB	13725118	NKOR_RS05390	921	306	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	898790	899197	-						13725119	NKOR_RS05395	408		old_locus_tag=NKOR_05415
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	898790	899197	-	WP_026089969.1	WP_026089969.1		hypothetical protein		13725119	NKOR_RS05395	408	135	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	899199	901691	-						13725120	NKOR_RS05400	2493		old_locus_tag=NKOR_05420
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	899199	901691	-	WP_014963355.1	WP_014963355.1		M1 family metallopeptidase		13725120	NKOR_RS05400	2493	830	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	901793	902215	+						13725121	NKOR_RS05405	423		old_locus_tag=NKOR_05425
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	901793	902215	+	WP_014963356.1	WP_014963356.1		cobalamin B12-binding domain-containing protein		13725121	NKOR_RS05405	423	140	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	902226	903224	-					ilvC	13725122	NKOR_RS05410	999		old_locus_tag=NKOR_05430
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	902226	903224	-	WP_014963357.1	WP_014963357.1		ketol-acid reductoisomerase	ilvC	13725122	NKOR_RS05410	999	332	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	903383	903898	-						13725123	NKOR_RS05415	516		old_locus_tag=NKOR_05435
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	903383	903898	-	WP_232202976.1	WP_232202976.1		nicotinamide-nucleotide adenylyltransferase		13725123	NKOR_RS05415	516	171	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	903991	911292	-						13725124	NKOR_RS05420	7302		old_locus_tag=NKOR_05440
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	903991	911292	-	WP_148679355.1	WP_148679355.1		hypothetical protein		13725124	NKOR_RS05420	7302	2433	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	911389	912312	-						13725125	NKOR_RS05425	924		old_locus_tag=NKOR_05445
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	911389	912312	-	WP_014963360.1	WP_014963360.1		translation elongation factor Tu, domain 2		13725125	NKOR_RS05425	924	307	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	912358	913110	-						13725126	NKOR_RS05430	753		old_locus_tag=NKOR_05450
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	912358	913110	-	WP_014963361.1	WP_014963361.1		DUF726 domain-containing protein		13725126	NKOR_RS05430	753	250	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	913112	914767	-					metG	13725127	NKOR_RS05435	1656		old_locus_tag=NKOR_05455
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	913112	914767	-	WP_014963362.1	WP_014963362.1		methionine--tRNA ligase	metG	13725127	NKOR_RS05435	1656	551	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	914805	916046	-						13725128	NKOR_RS05440	1242		old_locus_tag=NKOR_05460
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	914805	916046	-	WP_014963363.1	WP_014963363.1		adenosylhomocysteinase		13725128	NKOR_RS05440	1242	413	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	916121	916423	+						13725129	NKOR_RS05445	303		old_locus_tag=NKOR_05465
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	916121	916423	+	WP_014963364.1	WP_014963364.1		Rieske 2Fe-2S domain-containing protein		13725129	NKOR_RS05445	303	100	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	916470	917261	+						13725130	NKOR_RS05450	792		old_locus_tag=NKOR_05470
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	916470	917261	+	WP_014963365.1	WP_014963365.1		NAD+ synthase		13725130	NKOR_RS05450	792	263	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	917264	918724	+					cysS	13725131	NKOR_RS05455	1461		old_locus_tag=NKOR_05475
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	917264	918724	+	WP_014963366.1	WP_014963366.1		cysteine--tRNA ligase	cysS	13725131	NKOR_RS05455	1461	486	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	918663	918977	-						13725132	NKOR_RS05460	315		old_locus_tag=NKOR_05480
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	918663	918977	-	WP_016939217.1	WP_016939217.1		hypothetical protein		13725132	NKOR_RS05460	315	104	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	919056	919385	-						13725133	NKOR_RS05465	330		old_locus_tag=NKOR_05485
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	919056	919385	-	WP_014963368.1	WP_014963368.1		pyrimidine dimer DNA glycosylase/endonuclease V		13725133	NKOR_RS05465	330	109	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	919615	919899	+						13725134	NKOR_RS05470	285		old_locus_tag=NKOR_05490
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	919615	919899	+	WP_014963369.1	WP_014963369.1		hypothetical protein		13725134	NKOR_RS05470	285	94	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	919901	920728	-						13725135	NKOR_RS05475	828		old_locus_tag=NKOR_05495
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	919901	920728	-	WP_014963370.1	WP_014963370.1		mechanosensitive ion channel family protein		13725135	NKOR_RS05475	828	275	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	920728	921294	-						13725136	NKOR_RS05480	567		old_locus_tag=NKOR_05500
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	920728	921294	-	WP_014963371.1	WP_014963371.1		DUF432 domain-containing protein		13725136	NKOR_RS05480	567	188	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	921284	921484	-						13725137	NKOR_RS05485	201		old_locus_tag=NKOR_05505
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	921284	921484	-	WP_014963372.1	WP_014963372.1		hypothetical protein		13725137	NKOR_RS05485	201	66	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	921586	922479	-						13725138	NKOR_RS05490	894		old_locus_tag=NKOR_05510
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	921586	922479	-	WP_014963373.1	WP_014963373.1		hypothetical protein		13725138	NKOR_RS05490	894	297	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	922624	923163	+						13725139	NKOR_RS05495	540		old_locus_tag=NKOR_05515
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	922624	923163	+	WP_014963374.1	WP_014963374.1		YbgA family protein		13725139	NKOR_RS05495	540	179	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	923149	924306	-						13725140	NKOR_RS05500	1158		old_locus_tag=NKOR_05520
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	923149	924306	-	WP_026089971.1	WP_026089971.1		Nre family DNA repair protein		13725140	NKOR_RS05500	1158	385	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	924376	924477	-						58787129	NKOR_RS10030	102		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	924376	924477	-	WP_187146191.1	WP_187146191.1		zinc-ribbon domain-containing protein		58787129	NKOR_RS10030	102	33	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	924531	925454	+						13725141	NKOR_RS05505	924		old_locus_tag=NKOR_05525
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	924531	925454	+	WP_026089972.1	WP_026089972.1		cobalamin-binding protein		13725141	NKOR_RS05505	924	307	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	925458	927569	-						13725142	NKOR_RS05510	2112		old_locus_tag=NKOR_05530
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	925458	927569	-	WP_016939221.1	WP_016939221.1		Ig-like domain-containing protein		13725142	NKOR_RS05510	2112	703	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	927694	929073	-						13725143	NKOR_RS05515	1380		old_locus_tag=NKOR_05535
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	927694	929073	-	WP_014963378.1	WP_014963378.1		NAD(P)H-binding protein		13725143	NKOR_RS05515	1380	459	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	929269	930111	+						13725144	NKOR_RS05520	843		old_locus_tag=NKOR_05540
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	929269	930111	+	WP_014963379.1	WP_014963379.1		cobalamin-dependent protein		13725144	NKOR_RS05520	843	280	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	930272	930454	+						41583309	NKOR_RS05525	183		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	930272	930454	+	WP_016939222.1	WP_016939222.1		hypothetical protein		41583309	NKOR_RS05525	183	60	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	930455	931666	-						13725145	NKOR_RS05530	1212		old_locus_tag=NKOR_05545
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	930455	931666	-	WP_014963380.1	WP_014963380.1		redox-regulated ATPase YchF		13725145	NKOR_RS05530	1212	403	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	931701	932066	-						13725146	NKOR_RS05535	366		old_locus_tag=NKOR_05550
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	931701	932066	-	WP_014963381.1	WP_014963381.1		hypothetical protein		13725146	NKOR_RS05535	366	121	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	932068	932487	-						13725147	NKOR_RS05540	420		old_locus_tag=NKOR_05555
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	932068	932487	-	WP_014963382.1	WP_014963382.1		CoA-binding protein		13725147	NKOR_RS05540	420	139	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	932559	933089	+						13725148	NKOR_RS05545	531		old_locus_tag=NKOR_05560
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	932559	933089	+	WP_014963383.1	WP_014963383.1		hypothetical protein		13725148	NKOR_RS05545	531	176	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	933126	934133	+						13725149	NKOR_RS05550	1008		old_locus_tag=NKOR_05565
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	933126	934133	+	WP_014963384.1	WP_014963384.1		biotin--[acetyl-CoA-carboxylase] ligase		13725149	NKOR_RS05550	1008	335	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	934118	934477	-						13725150	NKOR_RS05555	360		old_locus_tag=NKOR_05570
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	934118	934477	-	WP_014963385.1	WP_014963385.1		hypothetical protein		13725150	NKOR_RS05555	360	119	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	934623	936032	+						13725151	NKOR_RS05560	1410		old_locus_tag=NKOR_05575
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	934623	936032	+	WP_014963386.1	WP_014963386.1		M57 family metalloprotease		13725151	NKOR_RS05560	1410	469	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	936150	937061	+					tfb	13725152	NKOR_RS05565	912		old_locus_tag=NKOR_05580
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	936150	937061	+	WP_014963387.1	WP_014963387.1		transcription factor TFIIB cyclin-related protein	tfb	13725152	NKOR_RS05565	912	303	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	937067	937474	-						13725153	NKOR_RS05570	408		old_locus_tag=NKOR_05585
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	937067	937474	-	WP_014963388.1	WP_014963388.1		phosphoribosyltransferase		13725153	NKOR_RS05570	408	135	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	937511	937903	-						13725154	NKOR_RS05575	393		old_locus_tag=NKOR_05590
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	937511	937903	-	WP_014963389.1	WP_014963389.1		hypothetical protein		13725154	NKOR_RS05575	393	130	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	937957	938295	+						70692820	NKOR_RS10340	339		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	937957	938295	+	WP_232212268.1	WP_232212268.1		hypothetical protein		70692820	NKOR_RS10340	339	112	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	938255	938536	+						70692821	NKOR_RS10345	282		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	938255	938536	+	WP_232212269.1	WP_232212269.1		hypothetical protein		70692821	NKOR_RS10345	282	93	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	938526	939590	+					phaC	13725155	NKOR_RS05585	1065		old_locus_tag=NKOR_05605
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	938526	939590	+	WP_014963390.1	WP_014963390.1		class III poly(R)-hydroxyalkanoic acid synthase subunit PhaC	phaC	13725155	NKOR_RS05585	1065	354	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	939626	940054	-						13725156	NKOR_RS05590	429		old_locus_tag=NKOR_05610
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	939626	940054	-	WP_014963391.1	WP_014963391.1		hypothetical protein		13725156	NKOR_RS05590	429	142	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	940051	940476	-						13725157	NKOR_RS05595	426		old_locus_tag=NKOR_05615
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	940051	940476	-	WP_014963392.1	WP_014963392.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein		13725157	NKOR_RS05595	426	141	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	940513	941358	-						13725158	NKOR_RS05600	846		old_locus_tag=NKOR_05620
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	940513	941358	-	WP_014963393.1	WP_014963393.1		alpha/beta hydrolase		13725158	NKOR_RS05600	846	281	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	941435	941866	+						13725159	NKOR_RS05605	432		old_locus_tag=NKOR_05625
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	941435	941866	+	WP_014963394.1	WP_014963394.1		universal stress protein		13725159	NKOR_RS05605	432	143	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	941868	942320	-					msrA	13725160	NKOR_RS05610	453		old_locus_tag=NKOR_05630
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	941868	942320	-	WP_014963395.1	WP_014963395.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA	13725160	NKOR_RS05610	453	150	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	942381	942764	-						13725161	NKOR_RS05615	384		old_locus_tag=NKOR_05635
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	942381	942764	-	WP_014963396.1	WP_014963396.1		hypothetical protein		13725161	NKOR_RS05615	384	127	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	942840	943871	+						13725162	NKOR_RS05620	1032		old_locus_tag=NKOR_05640
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	942840	943871	+	WP_014963397.1	WP_014963397.1		hypothetical protein		13725162	NKOR_RS05620	1032	343	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	943977	944801	-						13725164	NKOR_RS05625	825		old_locus_tag=NKOR_05650
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	943977	944801	-	WP_014963399.1	WP_014963399.1		methyltransferase domain-containing protein		13725164	NKOR_RS05625	825	274	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	945101	945565	+						13725166	NKOR_RS05630	465		old_locus_tag=NKOR_05660
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	945101	945565	+	WP_014963401.1	WP_014963401.1		RDD family protein		13725166	NKOR_RS05630	465	154	
gene	rRNA	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	945951	947421	+						13725167	NKOR_RS05635	1471		old_locus_tag=NKOR_05661
rRNA		GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	945951	947421	+				16S ribosomal RNA		13725167	NKOR_RS05635	1471		
gene	rRNA	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	947569	950558	+						13725168	NKOR_RS05640	2990		old_locus_tag=NKOR_05663
rRNA		GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	947569	950558	+				23S ribosomal RNA		13725168	NKOR_RS05640	2990		
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	950831	952132	+						13725169	NKOR_RS05645	1302		old_locus_tag=NKOR_05670
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	950831	952132	+	WP_014963402.1	WP_014963402.1		aminotransferase class III-fold pyridoxal phosphate-dependent enzyme		13725169	NKOR_RS05645	1302	433	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	952298	952483	-						70692822	NKOR_RS10350	186		old_locus_tag=NKOR_05680
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	952298	952483	-	WP_232212270.1	WP_232212270.1		hypothetical protein		70692822	NKOR_RS10350	186	61	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	952736	953035	-						13725172	NKOR_RS05655	300		old_locus_tag=NKOR_05685
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	952736	953035	-	WP_014963405.1	WP_014963405.1		hypothetical protein		13725172	NKOR_RS05655	300	99	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	953450	955183	-						13725173	NKOR_RS05660	1734		old_locus_tag=NKOR_05690
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	953450	955183	-	WP_014963406.1	WP_014963406.1		PEFG-CTERM sorting domain-containing protein		13725173	NKOR_RS05660	1734	577	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	955632	956453	+						13725174	NKOR_RS05665	822		old_locus_tag=NKOR_05695
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	955632	956453	+	WP_014963407.1	WP_014963407.1		tetratricopeptide repeat protein		13725174	NKOR_RS05665	822	273	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	956448	957152	-						13725175	NKOR_RS05670	705		old_locus_tag=NKOR_05700
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	956448	957152	-	WP_014963408.1	WP_014963408.1		hypothetical protein		13725175	NKOR_RS05670	705	234	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	957235	957597	+						13725176	NKOR_RS05675	363		old_locus_tag=NKOR_05705
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	957235	957597	+	WP_014963409.1	WP_014963409.1		SHOCT domain-containing protein		13725176	NKOR_RS05675	363	120	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	957600	958055	+						13725177	NKOR_RS05680	456		old_locus_tag=NKOR_05710
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	957600	958055	+	WP_014963410.1	WP_014963410.1		cupin domain-containing protein		13725177	NKOR_RS05680	456	151	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	958058	958414	+						13725178	NKOR_RS05685	357		old_locus_tag=NKOR_05715
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	958058	958414	+	WP_014963411.1	WP_014963411.1		cupin domain-containing protein		13725178	NKOR_RS05685	357	118	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	958473	959138	+						13725179	NKOR_RS05690	666		old_locus_tag=NKOR_05720
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	958473	959138	+	WP_014963412.1	WP_014963412.1		DnaJ domain-containing protein		13725179	NKOR_RS05690	666	221	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	959141	959548	-						13725180	NKOR_RS05695	408		old_locus_tag=NKOR_05725
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	959141	959548	-	WP_014963413.1	WP_014963413.1		HIT family protein		13725180	NKOR_RS05695	408	135	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	959577	959861	-						13725181	NKOR_RS05700	285		old_locus_tag=NKOR_05730
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	959577	959861	-	WP_014963414.1	WP_014963414.1		hypothetical protein		13725181	NKOR_RS05700	285	94	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	959863	960030	-						58787130	NKOR_RS10035	168		old_locus_tag=NKOR_05735
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	959863	960030	-	WP_014963415.1	WP_014963415.1		hypothetical protein		58787130	NKOR_RS10035	168	55	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	960085	961224	+						13725183	NKOR_RS05705	1140		old_locus_tag=NKOR_05740
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	960085	961224	+	WP_014963416.1	WP_014963416.1		3-hydroxyacyl-CoA dehydrogenase		13725183	NKOR_RS05705	1140	379	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	961225	961476	-						13725184	NKOR_RS05710	252		old_locus_tag=NKOR_05745
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	961225	961476	-	WP_014963417.1	WP_014963417.1		hypothetical protein		13725184	NKOR_RS05710	252	83	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	961509	962018	-						13725185	NKOR_RS05715	510		old_locus_tag=NKOR_05750
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	961509	962018	-	WP_014963418.1	WP_014963418.1		TIGR00725 family protein		13725185	NKOR_RS05715	510	169	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	962506	962916	+						13725186	NKOR_RS05720	411		old_locus_tag=NKOR_05755
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	962506	962916	+	WP_014963419.1	WP_014963419.1		hypothetical protein		13725186	NKOR_RS05720	411	136	
gene	pseudogene	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	962948	962977	+						70692823	NKOR_RS10355	30		partial;pseudo
CDS	without_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	962948	962977	+				hypothetical protein		70692823	NKOR_RS10355	30		partial;pseudo
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	962984	963115	+						41583312	NKOR_RS05725	132		
